Timestamp,Meter_ID,Electricity_Consumed,Temperature,Humidity,Wind_Speed,Avg_Past_Consumption
2017-09-07 23:00:00,Meter_278,0.299657037015945,0.523436719,0.526897003,0.486867279,0.346588224
2017-09-07 23:30:00,Meter_278,0.1881959813519946,0.676949865,0.563322346,0.587418366,0.426723539
2017-09-08 00:00:00,Meter_278,0.0,0.501341157,0.55982549,0.509930112,0.332778744
2017-09-08 00:30:00,Meter_278,0.2235973610772268,0.624235619,0.235680046,0.448093668,0.312915965
2017-09-08 01:00:00,Meter_278,0.1266553030966346,0.573520939,0.589676744,0.573987228,0.286243381
2017-09-08 01:30:00,Meter_278,0.0696921636377613,0.572245317,0.397467617,0.34749434,0.259339607
2017-09-08 02:00:00,Meter_278,0.3271342256698958,0.489982837,0.335034672,0.435663535,0.303092282
2017-09-08 02:30:00,Meter_278,0.4080119534458416,0.363126301,0.33376894,0.438522598,0.423382254
2017-09-08 03:00:00,Meter_278,0.4279761679886145,0.375882286,0.559795216,0.314250468,0.502526306
2017-09-08 03:30:00,Meter_278,0.1246257486207412,0.621590346,0.463371152,0.412274948,0.484379728
2017-09-08 04:00:00,Meter_278,0.2878776066311518,0.529005177,0.248896011,0.213715348,0.418886625
2017-09-08 04:30:00,Meter_278,0.3566928216426372,0.507805225,0.566334458,0.692049829,0.418294414
2017-09-08 05:00:00,Meter_278,0.5174347561397749,0.469506962,0.284513768,0.350186035,0.549564198
2017-09-08 05:30:00,Meter_278,0.2489380977816121,0.485436897,0.51662956,0.65293214,0.511061278
2017-09-08 06:00:00,Meter_278,0.344224318089636,0.666891467,0.531131393,0.46721597,0.520620321
2017-09-08 06:30:00,Meter_278,0.1641165104054913,0.481403425,0.62622716,0.530413401,0.500037084
2017-09-08 07:00:00,Meter_278,0.1856277096532476,0.346420315,0.757920756,0.404005982,0.413379056
2017-09-08 07:30:00,Meter_278,0.5371823246747576,0.626193375,0.295525881,0.487592194,0.402906862
2017-09-08 08:00:00,Meter_278,0.6217683115032032,0.498898989,0.48836951,0.540685841,0.423276648
2017-09-08 08:30:00,Meter_278,0.3861182275127572,0.530607228,0.455470432,0.542372943,0.46005153
2017-09-08 09:00:00,Meter_278,0.5933191088557305,0.742134017,0.559825795,0.555596086,0.522975913
2017-09-08 09:30:00,Meter_278,0.4651750296158309,0.523634574,0.527776232,0.418458345,0.524431776
2017-09-08 10:00:00,Meter_278,0.3190958977037084,0.56520286,0.444270334,0.405018538,0.44674775
2017-09-08 10:30:00,Meter_278,0.4744991110239287,0.368179986,0.431285386,0.271394634,0.487039145
2017-09-08 11:00:00,Meter_278,0.6484673284172654,0.496913768,0.332005541,0.525417261,0.569661784
2017-09-08 11:30:00,Meter_278,0.375277769285796,0.608193437,0.641259074,0.592499309,0.620974949
2017-09-08 12:00:00,Meter_278,0.6095395282665761,0.317659622,0.563566633,0.656515331,0.753311971
2017-09-08 12:30:00,Meter_278,0.0,0.553347648,0.630958024,0.49925837,0.606514605
2017-09-08 13:00:00,Meter_278,0.4881610567751095,0.539920202,0.450464789,0.370692885,0.580901975
2017-09-08 13:30:00,Meter_278,0.3564970454635011,0.531934699,0.399551443,0.259047406,0.588526132
2017-09-08 14:00:00,Meter_278,0.2586443743316938,0.665582609,0.337610045,0.587615118,0.526090911
2017-09-08 14:30:00,Meter_278,0.3163198036923613,0.571276149,0.548828335,0.247148792,0.513154864
2017-09-08 15:00:00,Meter_278,0.0,0.724754002,0.343271284,0.421784932,0.448806672
2017-09-08 15:30:00,Meter_278,0.209396265610131,0.393052171,0.767764005,0.435737042,0.420954114
2017-09-08 16:00:00,Meter_278,0.2939278063813332,0.544635186,0.303907662,0.454314505,0.364348377
2017-09-08 16:30:00,Meter_278,0.471403799600457,0.53772945,0.536298745,0.466942211,0.436906172
2017-09-08 17:00:00,Meter_278,0.1015918290934228,0.382897782,0.726348942,0.479220473,0.337064967
2017-09-08 17:30:00,Meter_278,0.0738795538050226,0.654730515,0.584124469,0.172877338,0.406161312
2017-09-08 18:00:00,Meter_278,0.1062500324828234,0.838369579,0.521898487,0.464405256,0.342713771
2017-09-08 18:30:00,Meter_278,0.3489049945510306,0.524111593,0.353751068,0.195166174,0.382419669
2017-09-08 19:00:00,Meter_278,0.1787744592060279,0.594168666,0.293013883,0.550490751,0.412510285
2017-09-08 19:30:00,Meter_278,0.0365558500723367,0.537736387,0.609249108,0.396048969,0.382718653
2017-09-08 20:00:00,Meter_278,0.2111836646570276,0.430629373,0.717427264,0.203868615,0.502592316
2017-09-08 20:30:00,Meter_278,0.156759740034394,0.282044225,0.43158698,0.364967357,0.517775202
2017-09-08 21:00:00,Meter_278,0.2894963044451366,0.431677649,0.328682639,0.394255405,0.547088048
2017-09-08 21:30:00,Meter_278,0.0294661928952243,0.339590284,0.134824171,0.605494502,0.442595706
2017-09-08 22:00:00,Meter_278,0.105721521390359,0.755087697,0.351946201,0.486237505,0.451732205
2017-09-08 22:30:00,Meter_278,0.0581538594615044,0.510945894,0.479377949,0.503969845,0.471690987
2017-09-08 23:00:00,Meter_278,0.0,0.479970786,0.731091184,0.604357434,0.425590632
2017-09-08 23:30:00,Meter_278,0.1903965117170011,0.645720036,0.595006098,0.451112624,0.39590633
2017-09-09 00:00:00,Meter_278,0.248214176699011,0.375852633,0.540917061,0.553126465,0.392661436
2017-09-09 00:30:00,Meter_278,0.216640887642699,0.423479177,0.437278859,0.544689396,0.418299765
2017-09-09 01:00:00,Meter_278,0.2290370781856166,0.535529274,0.410378082,0.308310035,0.382452531
2017-09-09 01:30:00,Meter_278,0.0,0.664456667,0.702657656,0.639359936,0.309955697
2017-09-09 02:00:00,Meter_278,0.2119228117836785,0.593720963,0.525582059,0.292254257,0.243362248
2017-09-09 02:30:00,Meter_278,0.2281534670519343,0.559719565,0.187079191,0.572702913,0.260586578
2017-09-09 03:00:00,Meter_278,0.2056043164695266,0.536877395,0.397096567,0.280644669,0.237836648
2017-09-09 03:30:00,Meter_278,0.2952292528217448,0.580106282,0.369956194,0.534777006,0.248900759
2017-09-09 04:00:00,Meter_278,0.4069655816832948,0.553456058,0.415801223,0.686019787,0.338419593
2017-09-09 04:30:00,Meter_278,0.6670739876959437,0.388169533,0.578807523,0.437096076,0.414636892
2017-09-09 05:00:00,Meter_278,0.432185252728712,0.532577764,0.48029087,0.431892165,0.41049173
2017-09-09 05:30:00,Meter_278,0.4453072622738429,0.382302708,0.484784884,0.53588111,0.422591898
2017-09-09 06:00:00,Meter_278,0.3965302544937793,0.537275278,0.689111535,0.423129503,0.430268016
2017-09-09 06:30:00,Meter_278,0.0907228127801687,0.461889941,0.393727991,0.680784782,0.406138305
2017-09-09 07:00:00,Meter_278,0.4588270600736556,0.867183858,0.77004727,0.485704182,0.425030377
2017-09-09 07:30:00,Meter_278,0.4580175637631592,0.521039936,0.397424594,0.424236455,0.4443449
2017-09-09 08:00:00,Meter_278,0.8835570701149144,0.337942125,0.50918989,0.39782927,0.600872443
2017-09-09 08:30:00,Meter_278,0.4327410580330114,0.508386593,0.454754977,0.350721737,0.599382899
2017-09-09 09:00:00,Meter_278,0.524641260972189,0.596092808,0.51421906,0.387335613,0.594469554
2017-09-09 09:30:00,Meter_278,0.4708352471340239,0.75096258,0.5614192,0.420576922,0.502394341
2017-09-09 10:00:00,Meter_278,0.2562596059598296,0.447288168,0.559838368,0.404145233,0.438007482
2017-09-09 10:30:00,Meter_278,0.6684904964270092,0.31402889,0.385401688,0.383686109,0.480441625
2017-09-09 11:00:00,Meter_278,0.5898161768347551,0.636014977,0.331055606,0.714443697,0.520052802
2017-09-09 11:30:00,Meter_278,0.5644023338586708,0.341114775,0.863951781,0.339067117,0.649942961
2017-09-09 12:00:00,Meter_278,0.2675722429591246,0.467860922,0.424953955,0.480238417,0.607623802
2017-09-09 12:30:00,Meter_278,0.6577431513873123,0.491820665,0.598838677,0.533731379,0.671977504
2017-09-09 13:00:00,Meter_278,0.1790982943402484,0.517048895,0.25981931,0.538240667,0.486710333
2017-09-09 13:30:00,Meter_278,0.500367233324105,0.618881069,0.454988775,0.45561594,0.524060927
2017-09-09 14:00:00,Meter_278,0.729861817904522,0.434648774,0.477387713,0.433770055,0.614602779
2017-09-09 14:30:00,Meter_278,0.1932019710537432,0.489658836,0.565566914,0.516818872,0.56878683
2017-09-09 15:00:00,Meter_278,0.2325454789287643,0.524478732,0.095984416,0.494621435,0.597660984
2017-09-09 15:30:00,Meter_278,0.3301312727903986,0.546470182,0.520497485,0.431579862,0.547658199
2017-09-09 16:00:00,Meter_278,0.2097729029395957,0.539522441,0.327113095,0.275269376,0.487482155
2017-09-09 16:30:00,Meter_278,0.0205954333964961,0.584906675,0.54374759,0.406510472,0.375236665
2017-09-09 17:00:00,Meter_278,0.2768852336512791,0.639638766,0.343780364,0.325096072,0.422113183
2017-09-09 17:30:00,Meter_278,0.0561871133327972,0.579086113,0.37035789,0.382608271,0.30395258
2017-09-09 18:00:00,Meter_278,0.3153081439653285,0.587265912,0.455868358,0.466632767,0.393849019
2017-09-09 18:30:00,Meter_278,0.0634725008976976,0.314056375,0.341428935,0.505684352,0.321647789
2017-09-09 19:00:00,Meter_278,0.4545524669488645,0.533134497,0.426195767,0.676246826,0.29094541
2017-09-09 19:30:00,Meter_278,0.0867440515077333,0.590744699,0.320700518,0.39817468,0.300881197
2017-09-09 20:00:00,Meter_278,0.1520322712215567,0.624219186,0.226675143,0.55557836,0.312588276
2017-09-09 20:30:00,Meter_278,0.2866883883836922,0.433479003,0.645681958,0.499352833,0.346806314
2017-09-09 21:00:00,Meter_278,0.0,0.437949472,0.305611521,0.618127045,0.311940081
2017-09-09 21:30:00,Meter_278,0.2009798244767714,0.4493484,0.469821899,0.531776803,0.397171632
2017-09-09 22:00:00,Meter_278,0.3763944911918241,0.598381643,0.606727387,0.341660094,0.456541009
2017-09-09 22:30:00,Meter_278,0.0,0.665142716,0.405707874,0.255934214,0.430408685
2017-09-09 23:00:00,Meter_278,0.2366861078762068,0.471711892,0.374813301,0.499988871,0.416557909
2017-09-09 23:30:00,Meter_278,0.2481828158011943,0.648244173,0.529329518,0.399249052,0.47308614
2017-09-10 00:00:00,Meter_278,0.4144093615595258,0.542965075,0.660374723,0.345039353,0.43626792
2017-09-10 00:30:00,Meter_278,0.0938075498160512,0.509714445,0.324236493,0.310576471,0.414520646
2017-09-10 01:00:00,Meter_278,0.0971975468253618,0.498025661,0.474015168,0.481959128,0.366664145
2017-09-10 01:30:00,Meter_278,0.4302066613086515,0.626590557,0.241470648,0.643525768,0.352687924
2017-09-10 02:00:00,Meter_278,0.4131344979553754,0.570087026,0.438295637,0.413618823,0.425922966
2017-09-10 02:30:00,Meter_278,0.4267671314089853,0.831814097,0.501107944,0.533461364,0.427027013
2017-09-10 03:00:00,Meter_278,0.4523293676980534,0.412023615,0.370483991,0.450378164,0.380977629
2017-09-10 03:30:00,Meter_278,0.3041202721692626,0.59592411,0.428920822,0.307960613,0.425433896
2017-09-10 04:00:00,Meter_278,0.4772107890349746,0.455374023,0.289125629,0.550801864,0.427716478
2017-09-10 04:30:00,Meter_278,0.4775446751573742,0.409733815,0.507408774,0.331317459,0.429307373
2017-09-10 05:00:00,Meter_278,0.3301298245652818,0.52493545,0.651227884,0.465241529,0.357590608
2017-09-10 05:30:00,Meter_278,0.7755131722200899,0.544826815,0.33484293,0.421674999,0.506314869
2017-09-10 06:00:00,Meter_278,0.6035709610509773,0.918018481,0.404572202,0.56978895,0.59232132
2017-09-10 06:30:00,Meter_278,0.3033844586362404,0.50168111,0.569936261,0.335701266,0.510199609
2017-09-10 07:00:00,Meter_278,0.6186244011975146,0.374721629,0.67421219,0.50953942,0.527434981
2017-09-10 07:30:00,Meter_278,0.3661331651851455,0.563032417,0.276639308,0.361897013,0.468708164
2017-09-10 08:00:00,Meter_278,0.6840648774597372,0.247973061,0.471276255,0.401330015,0.489829378
2017-09-10 08:30:00,Meter_278,0.7307009439114539,0.51405306,0.537690576,0.026534242,0.577960754
2017-09-10 09:00:00,Meter_278,0.3882930271851854,0.528544466,0.481082772,0.713634784,0.52748992
2017-09-10 09:30:00,Meter_278,0.7160241429925488,0.633030778,0.132087355,0.528696975,0.559619873
2017-09-10 10:00:00,Meter_278,0.5962901938010041,0.657055865,0.56972225,0.370588786,0.613647192
2017-09-10 10:30:00,Meter_278,0.6616468750998633,0.458813806,0.719365559,0.327722739,0.563618384
2017-09-10 11:00:00,Meter_278,0.8392476190204943,0.506181144,0.513225983,0.403184317,0.63182574
2017-09-10 11:30:00,Meter_278,0.478175830719054,0.423578916,0.344547966,0.548650596,0.677166708
2017-09-10 12:00:00,Meter_278,0.3892512965943991,0.375005624,0.420671061,0.235654721,0.609566682
2017-09-10 12:30:00,Meter_278,0.3355706484864784,0.567982331,0.756190763,0.445661199,0.61364904
2017-09-10 13:00:00,Meter_278,0.3168435899038039,0.355476152,0.629810891,0.67506982,0.536816791
2017-09-10 13:30:00,Meter_278,0.4403602659027686,0.470750094,0.590140623,0.326608145,0.477585582
2017-09-10 14:00:00,Meter_278,0.4961420515164415,0.392839535,0.548460195,0.472290739,0.533276284
2017-09-10 14:30:00,Meter_278,0.4598962110815813,0.600162408,0.398919266,0.726976729,0.500361102
2017-09-10 15:00:00,Meter_278,0.557040761520341,0.76814931,0.466604862,0.538485841,0.520224826
2017-09-10 15:30:00,Meter_278,0.3847499961502146,0.35171817,0.484629497,0.477753999,0.481443889
2017-09-10 16:00:00,Meter_278,0.5976280934607361,0.27771511,0.57684759,0.523427862,0.460196969
2017-09-10 16:30:00,Meter_278,0.2824555538975546,0.509633775,0.717834591,0.414555426,0.459273353
2017-09-10 17:00:00,Meter_278,0.7381340391947635,0.528500516,0.660434142,0.618562968,0.62578955
2017-09-10 17:30:00,Meter_278,0.4310792788751011,0.555738351,0.28748589,0.414739616,0.698417409
2017-09-10 18:00:00,Meter_278,0.1536766477186547,0.466496749,0.528999865,0.227605173,0.696435492
2017-09-10 18:30:00,Meter_278,0.0926024323330643,0.499467652,0.604357226,0.415702601,0.648799691
2017-09-10 19:00:00,Meter_278,0.3438001468034933,0.575714462,0.587029987,0.346668444,0.655573665
2017-09-10 19:30:00,Meter_278,0.2287940785906464,0.666021717,0.403607839,0.428912321,0.631599588
2017-09-10 20:00:00,Meter_278,0.3595609160425816,0.264022445,0.924343883,0.431564839,0.626174351
2017-09-10 20:30:00,Meter_278,0.3339309547750339,0.476881442,0.308398523,0.606301126,0.648235028
2017-09-10 21:00:00,Meter_278,0.253304763370309,0.555087403,0.336893844,0.546060839,0.575071215
2017-09-10 21:30:00,Meter_278,0.0985648739105771,0.40319964,0.530410715,0.494230795,0.547167398
2017-09-10 22:00:00,Meter_278,0.0,0.758720216,0.807170338,0.462293636,0.344168538
2017-09-10 22:30:00,Meter_278,0.1812236807369644,0.441120584,0.373192467,0.335616446,0.292775163
2017-09-10 23:00:00,Meter_278,0.3960533235398571,0.520852281,0.457014549,0.200972733,0.374911796
2017-09-10 23:30:00,Meter_278,0.2783322909822388,0.601013102,0.654402174,0.476222733,0.436505593
2017-09-11 00:00:00,Meter_278,0.102917014413795,0.447042258,0.493456108,0.557979616,0.353666504
2017-09-11 00:30:00,Meter_278,0.3470943421971842,0.2785801,0.44690718,0.449650245,0.372678997
2017-09-11 01:00:00,Meter_278,0.3918079962494001,0.468867559,0.579207589,0.398480849,0.356924088
2017-09-11 01:30:00,Meter_278,0.1963648640817051,0.664546792,0.536130895,0.518373037,0.291873868
2017-09-11 02:00:00,Meter_278,0.3894406052948858,0.481181852,0.647516296,0.452649682,0.302733379
2017-09-11 02:30:00,Meter_278,0.3766461975590611,0.41280069,0.685877748,0.664884697,0.346113249
2017-09-11 03:00:00,Meter_278,0.2263207427941407,0.650620875,0.541198883,0.610536662,0.363938586
2017-09-11 03:30:00,Meter_278,0.4687452279437012,0.482003199,0.538954727,0.577758591,0.402491554
2017-09-11 04:00:00,Meter_278,0.5554547871250525,0.457929255,0.527547297,0.553551895,0.388321748
2017-09-11 04:30:00,Meter_278,0.6379988586799245,0.546451143,0.567964667,0.307866398,0.429973861
2017-09-11 05:00:00,Meter_278,0.6831568225305313,0.629830038,0.504189138,0.542185945,0.54019874
2017-09-11 05:30:00,Meter_278,0.2773400647579082,0.846024489,0.495991739,0.507794591,0.465861166
2017-09-11 06:00:00,Meter_278,0.3658362682984442,0.637410557,0.671939632,0.5353994,0.402438413
2017-09-11 06:30:00,Meter_278,0.6055937906482177,0.68204665,0.718892317,0.521745055,0.469492137
2017-09-11 07:00:00,Meter_278,0.6419175255337423,0.458492181,0.274528476,0.516964647,0.486751088
2017-09-11 07:30:00,Meter_278,0.6189356837525625,0.38872032,0.497553889,0.786668298,0.508648947
2017-09-11 08:00:00,Meter_278,1.0,0.534758831,0.394869393,0.453507047,0.743185794
2017-09-11 08:30:00,Meter_278,0.644422238162477,0.540776255,0.450380238,0.57497882,0.753400559
2017-09-11 09:00:00,Meter_278,0.7448599637997505,0.381655307,0.555235667,0.406142635,0.780951789
2017-09-11 09:30:00,Meter_278,0.7317420570000417,0.50286897,0.594463027,0.557499784,0.774766005
2017-09-11 10:00:00,Meter_278,0.6823944299733905,0.57998305,0.479602859,0.575336629,0.755477075
2017-09-11 10:30:00,Meter_278,0.5212907135667366,0.574759345,0.214893233,0.506366969,0.806401556
2017-09-11 11:00:00,Meter_278,0.6598788492743095,0.594070265,0.354256332,0.662905532,0.887734724
2017-09-11 11:30:00,Meter_278,0.406977474949103,0.565441881,0.627832363,0.356560939,0.826003155
2017-09-11 12:00:00,Meter_278,0.4874018208534539,0.45835228,0.093343177,0.404195396,0.790024104
2017-09-11 12:30:00,Meter_278,0.4469567232359119,0.457427365,0.670587588,0.488126105,0.742070963
2017-09-11 13:00:00,Meter_278,0.5014517754797522,0.365492202,0.572682057,0.568316856,0.56624511
2017-09-11 13:30:00,Meter_278,0.8900933006309961,0.765914168,0.689508762,0.484173045,0.649829893
2017-09-11 14:00:00,Meter_278,0.1419491669412161,0.528198907,0.466899078,0.616898722,0.505893913
2017-09-11 14:30:00,Meter_278,0.5945279389543858,0.496218118,0.193133322,0.383264465,0.493060142
2017-09-11 15:00:00,Meter_278,0.1444313052083212,0.401748114,0.559328029,0.32581249,0.384533722
2017-09-11 15:30:00,Meter_278,0.3569819121626183,0.920364915,0.683406473,0.499612964,0.377024346
2017-09-11 16:00:00,Meter_278,0.561421785073116,0.382351105,0.631979939,0.453387725,0.392841485
2017-09-11 16:30:00,Meter_278,0.3839169974975627,0.468841605,0.398690833,0.527774025,0.432966809
2017-09-11 17:00:00,Meter_278,0.1637781022174214,0.582199964,0.508831726,0.459359559,0.392658334
2017-09-11 17:30:00,Meter_278,0.2588169558305069,0.606943604,0.417774588,0.421855028,0.381636514
2017-09-11 18:00:00,Meter_278,0.4415717286702984,0.65495021,0.375680293,0.453656781,0.410287456
2017-09-11 18:30:00,Meter_278,0.2046329183354676,0.768978464,0.636486781,0.46610798,0.264328955
2017-09-11 19:00:00,Meter_278,0.3390713651961257,0.594321196,0.320089665,0.426058575,0.364208982
2017-09-11 19:30:00,Meter_278,0.2823286783381009,0.384672427,0.364724296,0.438277368,0.333498592
2017-09-11 20:00:00,Meter_278,0.1785994680076938,0.491911299,0.333831574,0.414228149,0.379568156
2017-09-11 20:30:00,Meter_278,0.6435295513517535,0.567705552,0.277071712,0.565420587,0.504956061
2017-09-11 21:00:00,Meter_278,0.4062280599983653,0.803953851,0.51759847,0.485923577,0.483144837
2017-09-11 21:30:00,Meter_278,0.0,0.338805592,0.666777735,0.733388212,0.382991646
2017-09-11 22:00:00,Meter_278,0.3147919515566093,0.687781977,0.468911343,0.481926622,0.443589044
2017-09-11 22:30:00,Meter_278,0.165409856421263,0.550538704,0.274793763,0.396560961,0.446154309
2017-09-11 23:00:00,Meter_278,0.4331842965417888,0.63883235,0.619520919,0.783046291,0.454438912
2017-09-11 23:30:00,Meter_278,0.1457905255067034,0.512705949,0.743814917,0.512269499,0.451459652
2017-09-12 00:00:00,Meter_278,0.2691878051970838,0.413337723,0.401108231,0.581431662,0.435584339
2017-09-12 00:30:00,Meter_278,0.3645548596721352,0.627162448,0.425751969,0.533681229,0.457605696
2017-09-12 01:00:00,Meter_278,0.469440416403218,0.614219774,0.571863574,0.537389248,0.530337751
2017-09-12 01:30:00,Meter_278,0.0904184586114305,0.656845801,0.734434639,0.526909085,0.370036835
2017-09-12 02:00:00,Meter_278,0.289899340017618,0.524608333,0.419685404,0.330430582,0.323617131
2017-09-12 02:30:00,Meter_278,0.2797357201094814,0.445896544,0.300261951,0.506739231,0.397923403
2017-09-12 03:00:00,Meter_278,0.2972439591085878,0.317201556,0.588875574,0.303704193,0.357669697
2017-09-12 03:30:00,Meter_278,0.6727617529830604,0.636355348,0.613513641,0.441728792,0.474015668
2017-09-12 04:00:00,Meter_278,0.4960123191719973,0.583280645,0.496982251,0.375595112,0.452567778
2017-09-12 04:30:00,Meter_278,0.224497406441271,0.396783909,0.414056897,0.505532475,0.430117522
2017-09-12 05:00:00,Meter_278,0.6071444005661267,0.454116193,0.642216845,0.502731917,0.479613504
2017-09-12 05:30:00,Meter_278,0.8211636168359628,0.463753889,0.573682281,0.520369774,0.557129957
2017-09-12 06:00:00,Meter_278,0.6677131388133509,0.327374409,0.3831505,0.49711379,0.565120942
2017-09-12 06:30:00,Meter_278,0.2534878839235453,0.416659253,0.503296212,0.389846529,0.549826652
2017-09-12 07:00:00,Meter_278,0.4508747316845301,0.374231574,0.297431798,0.431334566,0.542649444
2017-09-12 07:30:00,Meter_278,0.7165274666957938,0.471038345,0.596880855,0.573066361,0.626142598
2017-09-12 08:00:00,Meter_278,0.4127527125512796,0.427259182,0.457542847,0.590757109,0.623537884
2017-09-12 08:30:00,Meter_278,0.6044947437177352,0.308046576,0.432048317,0.325068127,0.560187395
2017-09-12 09:00:00,Meter_278,0.6927241288093057,0.797829435,0.491249869,0.278982541,0.577906099
2017-09-12 09:30:00,Meter_278,0.394984390546031,0.694487275,0.502004854,0.37544252,0.593913635
2017-09-12 10:00:00,Meter_278,0.5124153950051298,0.4218479,0.62760169,0.588039911,0.54706411
2017-09-12 10:30:00,Meter_278,0.1505985424235369,0.562953329,0.582948888,0.608395891,0.337491669
2017-09-12 11:00:00,Meter_278,0.3553332385930168,0.582418479,0.473094974,0.351709875,0.238899655
2017-09-12 11:30:00,Meter_278,0.4591463015361795,0.68623991,0.608311204,0.499514711,0.29962181
2017-09-12 12:00:00,Meter_278,0.2970907371710245,0.416535434,0.554974228,0.682722603,0.263022283
2017-09-12 12:30:00,Meter_278,0.7788482839473275,0.672956723,0.433387314,0.51247166,0.280541959
2017-09-12 13:00:00,Meter_278,0.205400517472186,0.45286387,0.477752358,0.633183877,0.245911402
2017-09-12 13:30:00,Meter_278,0.3935426767791079,0.347118475,0.474298061,0.582463613,0.203544774
2017-09-12 14:00:00,Meter_278,0.430320670959439,0.623574394,0.570335276,0.353451012,0.172680751
